"Entity"	"Relation"	"Action"	"Value"	"Iteration of Promotion"	"Action Source"	"Action Date"
"the_justice"	"generalizations"	"ytelevisionshow"	"televisionshow"	"662"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:44:47-05:00"
"the_sky_larks"	"generalizations"	"ytelevisionshow"	"televisionshow"	"649"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:44:54-05:00"
"the_nfl_today"	"generalizations"	"ytelevisionshow"	"televisionshow"	"664"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:45:05-05:00"
"the_man_upstairs"	"generalizations"	"ytelevisionshow"	"televisionshow"	"335"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:45:30-05:00"
"the_story"	"generalizations"	"ntelevisionshow"	"televisionshow"	"664"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:45:41-05:00"
"the_story"	"generalizations"	"-televisionshow"	"televisionshow"	"664"	"bkisiel"	"2012-12-10T14:53:28-05:00"
"the_story"	"generalizations"	"xtelevisionshow"	"televisionshow"	"664"	"bkisiel"	"2012-12-10T14:53:28-05:00"
"the_doors"	"generalizations"	"ntelevisionshow"	"televisionshow"	"611"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:45:54-05:00"
"the_doors"	"generalizations"	"-televisionshow"	"televisionshow"	"611"	"bkisiel"	"2012-12-10T14:49:32-05:00"
"the_doors"	"generalizations"	"xtelevisionshow"	"televisionshow"	"611"	"bkisiel"	"2012-12-10T14:49:32-05:00"
"the_chemical_brothers"	"generalizations"	"ntelevisionshow"	"televisionshow"	"661"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:45:57-05:00"
"the_chemical_brothers"	"generalizations"	"-televisionshow"	"televisionshow"	"661"	"bkisiel"	"2012-12-10T14:49:30-05:00"
"the_chemical_brothers"	"generalizations"	"xtelevisionshow"	"televisionshow"	"661"	"bkisiel"	"2012-12-10T14:49:30-05:00"
"the_young_lawyers"	"generalizations"	"ytelevisionshow"	"televisionshow"	"659"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:46:07-05:00"
"the_super_gwobetrotters"	"generalizations"	"ntelevisionshow"	"televisionshow"	"620"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:46:24-05:00"
"the_pretenders"	"generalizations"	"ntelevisionshow"	"televisionshow"	"650"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:46:33-05:00"
"the_hillybilly_bears"	"generalizations"	"ytelevisionshow"	"televisionshow"	"629"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:46:44-05:00"
"the_good_german"	"generalizations"	"ntelevisionshow"	"televisionshow"	"662"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:47:17-05:00"
"the_good_german"	"generalizations"	"-televisionshow"	"televisionshow"	"662"	"bkisiel"	"2012-12-10T14:58:38-05:00"
"the_good_german"	"generalizations"	"xtelevisionshow"	"televisionshow"	"662"	"bkisiel"	"2012-12-10T14:58:38-05:00"
"the_black_seal"	"generalizations"	"ntelevisionshow"	"televisionshow"	"664"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:47:33-05:00"
"the_young_marauders"	"generalizations"	"ntelevisionshow"	"televisionshow"	"629"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:47:53-05:00"
"the_young_marauders"	"generalizations"	"-televisionshow"	"televisionshow"	"629"	"bkisiel"	"2012-12-10T14:50:28-05:00"
"the_young_marauders"	"generalizations"	"xtelevisionshow"	"televisionshow"	"629"	"bkisiel"	"2012-12-10T14:50:28-05:00"
"the_weekenders"	"generalizations"	"ytelevisionshow"	"televisionshow"	"650"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:48:14-05:00"
"the_othersiders"	"generalizations"	"ytelevisionshow"	"televisionshow"	"649"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:48:22-05:00"
"the_sullivan_family_singers"	"generalizations"	"ntelevisionshow"	"televisionshow"	"526"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:48:36-05:00"
"the_sullivan_family_singers"	"generalizations"	"-televisionshow"	"televisionshow"	"526"	"bkisiel"	"2012-12-10T14:55:01-05:00"
"the_sullivan_family_singers"	"generalizations"	"xtelevisionshow"	"televisionshow"	"526"	"bkisiel"	"2012-12-10T14:55:01-05:00"
"main"	"generalizations"	"ntelevisionshow"	"televisionshow"	"198"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:49:00-05:00"
"main"	"generalizations"	"-televisionshow"	"televisionshow"	"198"	"bkisiel"	"2012-12-10T15:06:07-05:00"
"main"	"generalizations"	"xtelevisionshow"	"televisionshow"	"198"	"bkisiel"	"2012-12-10T15:06:07-05:00"
"oprah"	"generalizations"	"ntelevisionshow"	"televisionshow"	"665"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:49:18-05:00"
"tonight_show"	"generalizations"	"ntelevisionshow"	"televisionshow"	"121"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:49:43-05:00"
"beavis_and_butthead"	"generalizations"	"ytelevisionshow"	"televisionshow"	"222"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:50:19-05:00"
"non_profit_organization"	"generalizations"	"ntelevisionshow"	"televisionshow"	"665"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:50:26-05:00"
"non_profit_organization"	"generalizations"	"-televisionshow"	"televisionshow"	"665"	"bkisiel"	"2012-12-10T14:56:20-05:00"
"non_profit_organization"	"generalizations"	"xtelevisionshow"	"televisionshow"	"665"	"bkisiel"	"2012-12-10T14:56:20-05:00"
"larry_king_live"	"generalizations"	"ytelevisionshow"	"televisionshow"	"622"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:50:48-05:00"
"superboy"	"generalizations"	"ytelevisionshow"	"televisionshow"	"634"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:51:04-05:00"
"beavis___butt_head"	"generalizations"	"ytelevisionshow"	"televisionshow"	"637"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:51:10-05:00"
"bienvenidos"	"generalizations"	"ytelevisionshow"	"televisionshow"	"662"	"anonymous-3eb85fe1-a1b82c08-242af1a5"	"2012-12-09T08:51:35-05:00"
"games_rss"	"generalizations"	"nboardgame"	"boardgame"	"665"	"anonymous-bb1ea4d3-bbb2d34d-e4056e01"	"2012-12-09T08:52:29-05:00"
"games_rss"	"generalizations"	"-boardgame"	"boardgame"	"665"	"bkisiel"	"2012-12-10T14:56:15-05:00"
"games_rss"	"generalizations"	"xboardgame"	"boardgame"	"665"	"bkisiel"	"2012-12-10T14:56:15-05:00"
"dogs_version"	"generalizations"	"nvertebrate"	"vertebrate"	"661"	"anonymous-bb1ea4d3-bbb2d34d-e4056e01"	"2012-12-09T08:53:07-05:00"
"dogs_version"	"generalizations"	"-vertebrate"	"vertebrate"	"661"	"bkisiel"	"2012-12-10T14:59:23-05:00"
"dogs_version"	"generalizations"	"xvertebrate"	"vertebrate"	"661"	"bkisiel"	"2012-12-10T14:59:23-05:00"
"john_dennis_daniels"	"generalizations"	"ycriminal"	"criminal"	"304"	"anonymous-bb1ea4d3-bbb2d34d-e4056e01"	"2012-12-09T08:53:33-05:00"
"wjwm"	"generalizations"	"yradiostation"	"radiostation"	"604"	"anonymous-87cc0cd5-c86e71dd-cde36de4"	"2012-12-09T15:47:02-05:00"
"centipede"	"generalizations"	"yinvertebrate"	"invertebrate"	"667"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:39:13-05:00"
"two_useful_sites"	"generalizations"	"nparlourgame"	"parlourgame"	"665"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:39:23-05:00"
"two_useful_sites"	"generalizations"	"-parlourgame"	"parlourgame"	"665"	"bkisiel"	"2012-12-10T15:06:10-05:00"
"two_useful_sites"	"generalizations"	"xparlourgame"	"parlourgame"	"665"	"bkisiel"	"2012-12-10T15:06:10-05:00"
"c_1807"	"generalizations"	"yyear"	"year"	"661"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:39:48-05:00"
"democratic_party_east_timor"	"generalizations"	"ypoliticalparty"	"politicalparty"	"661"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:40:38-05:00"
"plastic_tube"	"generalizations"	"ykitchenitem"	"kitchenitem"	"664"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:40:43-05:00"
"environmental_studies"	"generalizations"	"npoliticsissue"	"politicsissue"	"662"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:41:09-05:00"
"environmental_studies"	"generalizations"	"yacademicfield"	"academicfield"	"565"	"anonymous-a58779e5-0d58224e-f6e7d06e"	"2012-12-09T16:41:07-05:00"
"abbey_road"	"generalizations"	"ymusicalbum"	"musicalbum"	"0"	"anonymous-bbb1ec78-cb58688d-e4056e01"	"2012-12-09T17:41:10-05:00"
"n1896_summer_olympics"	"generalizations"	"yolympics"	"olympics"	"120"	"anonymous-761f29fb-693bef9e-242af1a5"	"2012-12-09T19:14:27-05:00"
"earth"	"generalizations"	"yplanet"	"planet"	"120"	"anonymous-761f29fb-693bef9e-242af1a5"	"2012-12-09T19:15:26-05:00"
"american_museum_of_natural_history"	"generalizations"	"ymuseum"	"museum"	"0"	"anonymous-761f29fb-693bef9e-242af1a5"	"2012-12-09T19:15:48-05:00"
"friday"	"generalizations"	"ydayofweek"	"dayofweek"	"0"	"anonymous-761f29fb-693bef9e-242af1a5"	"2012-12-09T19:15:58-05:00"
"baptist"	"generalizations"	"yreligion"	"religion"	"55"	"anonymous-761f29fb-693bef9e-242af1a5"	"2012-12-09T19:16:17-05:00"
"nylon_string"	"generalizations"	"nmusicinstrument"	"musicinstrument"	"662"	"anonymous-9a549583-bd24e969-8459d33f"	"2012-12-09T20:55:28-05:00"
"word_games"	"generalizations"	"nolympics"	"olympics"	"664"	"anonymous-9a549583-bd24e969-8459d33f"	"2012-12-09T20:55:34-05:00"
"word_games"	"generalizations"	"-olympics"	"olympics"	"664"	"bkisiel"	"2012-12-10T14:55:18-05:00"
"word_games"	"generalizations"	"xolympics"	"olympics"	"664"	"bkisiel"	"2012-12-10T14:55:18-05:00"
"whyl_fm"	"generalizations"	"yradiostation"	"radiostation"	"661"	"anonymous-9a549583-bd24e969-8459d33f"	"2012-12-09T20:55:38-05:00"
"star_plaza_hotel"	"generalizations"	"yhotel"	"hotel"	"661"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:39:31-05:00"
"famous_restaurant"	"generalizations"	"nbuilding"	"building"	"661"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:39:48-05:00"
"line_title"	"generalizations"	"ngeometricshape"	"geometricshape"	"665"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:40:09-05:00"
"line_title"	"generalizations"	"-geometricshape"	"geometricshape"	"665"	"bkisiel"	"2012-12-10T14:49:27-05:00"
"line_title"	"generalizations"	"xgeometricshape"	"geometricshape"	"665"	"bkisiel"	"2012-12-10T14:49:27-05:00"
"financial_planning_officer"	"generalizations"	"npoliticaloffice"	"politicaloffice"	"541"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:40:21-05:00"
"financial_planning_officer"	"generalizations"	"-politicaloffice"	"politicaloffice"	"541"	"bkisiel"	"2012-12-10T14:49:25-05:00"
"financial_planning_officer"	"generalizations"	"xpoliticaloffice"	"politicaloffice"	"541"	"bkisiel"	"2012-12-10T14:49:25-05:00"
"porche_transmission_in_a_vw_beetle"	"generalizations"	"ninvertebrate"	"invertebrate"	"664"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:40:48-05:00"
"porche_transmission_in_a_vw_beetle"	"generalizations"	"-invertebrate"	"invertebrate"	"664"	"bkisiel"	"2012-12-10T14:49:19-05:00"
"porche_transmission_in_a_vw_beetle"	"generalizations"	"xinvertebrate"	"invertebrate"	"664"	"bkisiel"	"2012-12-10T14:49:19-05:00"
"keban_hotel"	"generalizations"	"yhotel"	"hotel"	"662"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:41:25-05:00"
"amalgamated_engineering_and_electrical_union"	"generalizations"	"ytradeunion"	"tradeunion"	"662"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:41:55-05:00"
"attorney_abuse"	"generalizations"	"npoliticaloffice"	"politicaloffice"	"662"	"anonymous-8b28e970-d6a84f28-c1adb762"	"2012-12-10T06:42:05-05:00"
"attorney_abuse"	"generalizations"	"-politicaloffice"	"politicaloffice"	"662"	"bkisiel"	"2012-12-10T14:49:28-05:00"
"attorney_abuse"	"generalizations"	"xpoliticaloffice"	"politicaloffice"	"662"	"bkisiel"	"2012-12-10T14:49:28-05:00"
"fruit_servings"	"generalizations"	"nnut"	"nut"	"665"	"anonymous-0f8c713f-a8d0a023-c1564390"	"2012-12-10T07:43:14-05:00"
"fruit_servings"	"generalizations"	"nnut"	"nut"	"665"	"anonymous-09c3cb45-82f1c58f-75f01798"	"2012-12-10T08:38:56-05:00"
"fruit_servings"	"generalizations"	"nnut"	"nut"	"665"	"anonymous-731a6f72-741a1486-64cf42a3"	"2012-12-10T20:24:33-05:00"
"fruit_servings"	"generalizations"	"-nut"	"nut"	"665"	"bkisiel"	"2012-12-10T14:49:17-05:00"
"fruit_servings"	"generalizations"	"xnut"	"nut"	"665"	"bkisiel"	"2012-12-10T14:49:17-05:00"
"quality_quartz_engineering"	"generalizations"	"ncharactertrait"	"charactertrait"	"661"	"anonymous-1a7de69e-2225cfcc-aebc902f"	"2012-12-10T09:18:36-05:00"
"quality_quartz_engineering"	"generalizations"	"-charactertrait"	"charactertrait"	"661"	"bkisiel"	"2012-12-10T14:49:16-05:00"
"quality_quartz_engineering"	"generalizations"	"xcharactertrait"	"charactertrait"	"661"	"bkisiel"	"2012-12-10T14:49:16-05:00"
"black_soybean_beans"	"generalizations"	"ylegume"	"legume"	"662"	"anonymous-1a7de69e-2225cfcc-aebc902f"	"2012-12-10T09:18:39-05:00"
"machine_government"	"generalizations"	"ntool"	"tool"	"661"	"anonymous-53ac9086-f069cb1e-95faaf46"	"2012-12-10T11:58:21-05:00"
"machine_government"	"generalizations"	"-tool"	"tool"	"661"	"bkisiel"	"2012-12-10T14:49:14-05:00"
"machine_government"	"generalizations"	"xtool"	"tool"	"661"	"bkisiel"	"2012-12-10T14:49:14-05:00"
"budget_code"	"generalizations"	"nprogramminglanguage"	"programminglanguage"	"665"	"anonymous-a6d31da8-e5191ef7-8f1c7403"	"2012-12-10T16:34:49-05:00"
"budget_code"	"generalizations"	"nprogramminglanguage"	"programminglanguage"	"665"	"anonymous-6febca95-ac4f8f85-ca2d180f"	"2012-12-10T16:43:25-05:00"
"budget_code"	"generalizations"	"nprogramminglanguage"	"programminglanguage"	"665"	"anonymous-10d53239-590ea59e-3aad9cca"	"2012-12-10T16:43:30-05:00"
"budget_code"	"generalizations"	"nprogramminglanguage"	"programminglanguage"	"665"	"anonymous-859cf44c-44fc04d0-f679dfae"	"2012-12-11T19:10:52-05:00"
"budget_code"	"generalizations"	"-programminglanguage"	"programminglanguage"	"665"	"bkisiel"	"2012-12-14T08:33:38-05:00"
"budget_code"	"generalizations"	"xprogramminglanguage"	"programminglanguage"	"665"	"bkisiel"	"2012-12-14T08:33:38-05:00"
"cell_agents"	"generalizations"	"ncelltype"	"celltype"	"665"	"anonymous-477528ba-690cfbe6-44e90f71"	"2012-12-10T19:32:43-05:00"
"cell_agents"	"generalizations"	"-celltype"	"celltype"	"665"	"bkisiel"	"2012-12-14T08:33:50-05:00"
"cell_agents"	"generalizations"	"xcelltype"	"celltype"	"665"	"bkisiel"	"2012-12-14T08:33:50-05:00"
"californian_king_snake"	"generalizations"	"yreptile"	"reptile"	"662"	"anonymous-a9fd446f-8f37965f-b4966da6"	"2012-12-11T06:48:08-05:00"
"californian_king_snake"	"generalizations"	"yreptile"	"reptile"	"662"	"anonymous-859cf44c-44fc04d0-f679dfae"	"2012-12-11T19:51:29-05:00"
"proroxane"	"generalizations"	"ndrug"	"drug"	"661"	"anonymous-5e41dc3f-a4298bd2-fe18fa0a"	"2012-12-11T12:04:44-05:00"
"ac_milan"	"generalizations"	"ysportsteam"	"sportsteam"	"661"	"anonymous-5e41dc3f-a4298bd2-fe18fa0a"	"2012-12-11T12:05:21-05:00"
"weapons_worth"	"generalizations"	"nweapon"	"weapon"	"665"	"anonymous-7d0f579d-9c1b6df3-fe18fa0a"	"2012-12-11T13:55:53-05:00"
"weapons_worth"	"generalizations"	"-weapon"	"weapon"	"665"	"bkisiel"	"2012-12-14T08:33:47-05:00"
"weapons_worth"	"generalizations"	"xweapon"	"weapon"	"665"	"bkisiel"	"2012-12-14T08:33:47-05:00"
"codes_news"	"generalizations"	"nprogramminglanguage"	"programminglanguage"	"665"	"anonymous-54cf7320-eb47b079-5732a784"	"2012-12-11T15:00:36-05:00"
"codes_news"	"generalizations"	"-programminglanguage"	"programminglanguage"	"665"	"bkisiel"	"2012-12-14T08:33:39-05:00"
"codes_news"	"generalizations"	"xprogramminglanguage"	"programminglanguage"	"665"	"bkisiel"	"2012-12-14T08:33:39-05:00"
"bill_clinton__hillary_lole_clinton_language"	"generalizations"	"nlanguage"	"language"	"599"	"anonymous-4f4cbf47-9a8d50a2-e4056e01"	"2012-12-11T15:28:13-05:00"
"bill_clinton__hillary_lole_clinton_language"	"generalizations"	"-language"	"language"	"599"	"bkisiel"	"2012-12-14T08:33:46-05:00"
"bill_clinton__hillary_lole_clinton_language"	"generalizations"	"xlanguage"	"language"	"599"	"bkisiel"	"2012-12-14T08:33:46-05:00"
"indonesia"	"generalizations"	"ycountry"	"country"	"487"	"anonymous-61366459-cb0e5285-242af1a5"	"2012-12-11T19:44:43-05:00"
"auto_repair_tools"	"generalizations"	"ytool"	"tool"	"661"	"anonymous-859cf44c-44fc04d0-f679dfae"	"2012-12-11T19:47:39-05:00"
"basins_infrared_automatic_faucet"	"generalizations"	"ybathroomitem"	"bathroomitem"	"665"	"anonymous-859cf44c-44fc04d0-f679dfae"	"2012-12-11T19:53:05-05:00"
"chris_clarke"	"generalizations"	"ypersonaustralia"	"personaustralia"	"247"	"anonymous-b5192386-fe199b99-7ee58369"	"2012-12-11T23:46:36-05:00"
"hebrew_speakers"	"generalizations"	"nconsumerelectronicitem"	"consumerelectronicitem"	"667"	"anonymous-c94f0a3c-1eb0d075-f6e7d06e"	"2012-12-12T05:15:22-05:00"
"hebrew_speakers"	"generalizations"	"-consumerelectronicitem"	"consumerelectronicitem"	"667"	"bkisiel"	"2012-12-14T08:32:36-05:00"
"hebrew_speakers"	"generalizations"	"xconsumerelectronicitem"	"consumerelectronicitem"	"667"	"bkisiel"	"2012-12-14T08:32:36-05:00"
"russia"	"countryalsoknownas"	"ncountryalsoknownas,country,country"	"scandinavia"	"664"	"anonymous-c94f0a3c-1eb0d075-f6e7d06e"	"2012-12-12T05:15:47-05:00"
"russia"	"countryalsoknownas"	"-countryalsoknownas,,"	"scandinavia"	"664"	"bkisiel"	"2012-12-14T08:37:25-05:00"
"russia"	"countryalsoknownas"	"-countryalsoknownas,country,country"	"scandinavia"	"664"	"bkisiel"	"2012-12-14T08:37:25-05:00"
"mercedes_bentz_dealers"	"generalizations"	"nautomobilemaker"	"automobilemaker"	"665"	"anonymous-ef1848cd-40ee3680-d305843a"	"2012-12-12T06:38:25-05:00"
"mercedes_bentz_dealers"	"generalizations"	"-automobilemaker"	"automobilemaker"	"665"	"bkisiel"	"2012-12-14T08:32:35-05:00"
"mercedes_bentz_dealers"	"generalizations"	"xautomobilemaker"	"automobilemaker"	"665"	"bkisiel"	"2012-12-14T08:32:35-05:00"
"power_food"	"generalizations"	"nmlmetric"	"mlmetric"	"665"	"anonymous-7a3d873b-1c6e2b4b-7dbdd8c5"	"2012-12-12T06:55:49-05:00"
"power_food"	"generalizations"	"-mlmetric"	"mlmetric"	"665"	"bkisiel"	"2012-12-14T08:32:31-05:00"
"power_food"	"generalizations"	"xmlmetric"	"mlmetric"	"665"	"bkisiel"	"2012-12-14T08:32:31-05:00"
"dioxin"	"chemicalistypeofchemical"	"nchemicalistypeofchemical,chemical,chemical"	"chemicals"	"664"	"anonymous-7a3d873b-1c6e2b4b-7dbdd8c5"	"2012-12-12T06:56:28-05:00"
"maple"	"plantincludeplant"	"nplantincludeplant,plant,plant"	"hard_woods"	"664"	"anonymous-7a3d873b-1c6e2b4b-7dbdd8c5"	"2012-12-12T06:56:37-05:00"
"search_engine_watch_blog"	"generalizations"	"yblog"	"blog"	"662"	"anonymous-7a3d873b-1c6e2b4b-7dbdd8c5"	"2012-12-12T06:56:54-05:00"
"mercedes_350"	"generalizations"	"nautomobilemaker"	"automobilemaker"	"665"	"anonymous-a69757be-f130fa60-fd71b466"	"2012-12-12T07:02:23-05:00"
"mercedes_350"	"generalizations"	"-automobilemaker"	"automobilemaker"	"665"	"bkisiel"	"2012-12-14T08:32:29-05:00"
"mercedes_350"	"generalizations"	"xautomobilemaker"	"automobilemaker"	"665"	"bkisiel"	"2012-12-14T08:32:29-05:00"
"cuckoos_and_allies"	"generalizations"	"nanimal"	"animal"	"661"	"anonymous-93f15102-32ccc545-f6e7d06e"	"2012-12-12T09:03:57-05:00"
"cuckoos_and_allies"	"generalizations"	"-animal"	"animal"	"661"	"bkisiel"	"2012-12-14T08:32:26-05:00"
"cuckoos_and_allies"	"generalizations"	"xanimal"	"animal"	"661"	"bkisiel"	"2012-12-14T08:32:26-05:00"
"brain_synchronization"	"generalizations"	"nbraintissue"	"braintissue"	"662"	"anonymous-77e82e64-116d0d7a-8d4279c4"	"2012-12-12T13:13:57-05:00"
"brain_synchronization"	"generalizations"	"-braintissue"	"braintissue"	"662"	"bkisiel"	"2012-12-14T08:32:38-05:00"
"brain_synchronization"	"generalizations"	"xbraintissue"	"braintissue"	"662"	"bkisiel"	"2012-12-14T08:32:38-05:00"
"cells_in_bone_marrow_leukocytes"	"generalizations"	"ycelltype"	"celltype"	"55"	"anonymous-d285dc11-4e820564-b7c6eb12"	"2012-12-12T14:50:04-05:00"
"spiny_lobster"	"generalizations"	"ycrustacean"	"crustacean"	"120"	"anonymous-d285dc11-4e820564-b7c6eb12"	"2012-12-12T14:50:22-05:00"
"november_2_"	"generalizations"	"ydate"	"date"	"664"	"anonymous-6f54ce2a-f069cb1e-c62571f8"	"2012-12-12T15:00:24-05:00"
"household_cats"	"generalizations"	"yvertebrate"	"vertebrate"	"664"	"anonymous-35f0958a-116d0d7a-8d4279c4"	"2012-12-12T17:06:05-05:00"
"dangers_of_psychedelic_mushrooms"	"generalizations"	"nfungus"	"fungus"	"664"	"anonymous-efa72aed-1a0094f2-242af1a5"	"2012-12-12T18:08:33-05:00"
"dangers_of_psychedelic_mushrooms"	"generalizations"	"-fungus"	"fungus"	"664"	"bkisiel"	"2012-12-14T08:32:33-05:00"
"dangers_of_psychedelic_mushrooms"	"generalizations"	"xfungus"	"fungus"	"664"	"bkisiel"	"2012-12-14T08:32:33-05:00"
"sea_weed"	"generalizations"	"nnut"	"nut"	"665"	"anonymous-e66349a7-fca95872-ab4832f4"	"2012-12-12T21:56:27-05:00"
"sea_weed"	"generalizations"	"-nut"	"nut"	"665"	"bkisiel"	"2012-12-14T08:32:27-05:00"
"sea_weed"	"generalizations"	"xnut"	"nut"	"665"	"bkisiel"	"2012-12-14T08:32:27-05:00"
"ted_bundy"	"generalizations"	"ycriminal"	"criminal"	"167"	"anonymous-e66349a7-fca95872-ab4832f4"	"2012-12-12T22:02:35-05:00"
"amino_acid"	"generalizations"	"narchaea"	"archaea"	"646"	"anonymous-e66349a7-fca95872-ab4832f4"	"2012-12-12T22:03:39-05:00"
"amino_acid"	"generalizations"	"-archaea"	"archaea"	"646"	"bkisiel"	"2012-12-14T08:32:22-05:00"
"amino_acid"	"generalizations"	"xarchaea"	"archaea"	"646"	"bkisiel"	"2012-12-14T08:32:22-05:00"
"lisp"	"generalizations"	"yprogramminglanguage"	"programminglanguage"	"436"	"anonymous-e66349a7-fca95872-ab4832f4"	"2012-12-12T22:06:14-05:00"
"bean_preparation"	"generalizations"	"nlegume"	"legume"	"667"	"anonymous-9bddfb71-a994921e-c62571f8"	"2012-12-12T23:54:09-05:00"
"bean_preparation"	"generalizations"	"-legume"	"legume"	"667"	"bkisiel"	"2012-12-14T08:32:21-05:00"
"bean_preparation"	"generalizations"	"xlegume"	"legume"	"667"	"bkisiel"	"2012-12-14T08:32:21-05:00"
"mung_beans"	"generalizations"	"ylegume"	"legume"	"667"	"anonymous-9bddfb71-a994921e-c62571f8"	"2012-12-12T23:54:18-05:00"
"university_of_cincinnati"	"generalizations"	"yuniversity"	"university"	"662"	"anonymous-9bddfb71-a994921e-c62571f8"	"2012-12-12T23:54:21-05:00"
"abc"	"generalizations"	"ytelevisionnetwork"	"televisionnetwork"	"667"	"anonymous-efa72aed-1a0094f2-242af1a5"	"2012-12-13T00:10:45-05:00"
"abc"	"generalizations"	"ytelevisionnetwork"	"televisionnetwork"	"667"	"anonymous-e5011286-5a5fe398-5d53253d"	"2012-12-13T00:50:25-05:00"
"abc"	"generalizations"	"ytelevisionnetwork"	"televisionnetwork"	"667"	"anonymous-a4900cee-116d0d7a-8d4279c4"	"2012-12-13T06:23:23-05:00"
"peter_gavin"	"generalizations"	"yperson"	"person"	"662"	"anonymous-335581d4-a8d0a023-77f52f1b"	"2012-12-13T03:25:12-05:00"
"peter_gavin"	"haswikipediaurl"	"yhaswikipediaurl,person,http"	"//en.wikipedia.org/wiki/Peter%20Gavin%20(Canadian%20politician)"	"658"	"anonymous-335581d4-a8d0a023-77f52f1b"	"2012-12-13T03:25:29-05:00"
"sr_computer_operator"	"generalizations"	"yprofession"	"profession"	"662"	"anonymous-a4900cee-116d0d7a-8d4279c4"	"2012-12-13T06:19:48-05:00"
"chase_manhattan"	"generalizations"	"ybank"	"bank"	"662"	"anonymous-a4900cee-116d0d7a-8d4279c4"	"2012-12-13T06:27:07-05:00"
"chase_manhattan"	"generalizations"	"ybank"	"bank"	"662"	"anonymous-8203f4f6-ac5d3d65-f6e7d06e"	"2012-12-13T15:05:30-05:00"
"chambersburg_borough_police_department"	"generalizations"	"ygovernmentorganization"	"governmentorganization"	"662"	"anonymous-fb069e8b-116d0d7a-8d4279c4"	"2012-12-13T08:04:16-05:00"
"nike_inc"	"generalizations"	"nbiotechcompany"	"biotechcompany"	"662"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:22:45-05:00"
"nike_inc"	"generalizations"	"-biotechcompany"	"biotechcompany"	"662"	"bkisiel"	"2012-12-14T08:31:56-05:00"
"nike_inc"	"generalizations"	"xbiotechcompany"	"biotechcompany"	"662"	"bkisiel"	"2012-12-14T08:31:56-05:00"
"onion"	"agriculturalproductcookedwithagriculturalproduct"	"yagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct"	"pepper"	"665"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:23:47-05:00"
"tofu"	"agriculturalproductcutintogeometricshape"	"yagriculturalproductcutintogeometricshape,agriculturalproduct,geometricshape"	"cube"	"667"	"anonymous-c95203d3-5166cdb4-279ea147"	"2012-12-13T08:24:37-05:00"
